一  yī
橄	gǎn
椭	tuǒ
橡	xiàng
桥	qiáo
橇	qiāo
樵	qiáo
机	jī
桡	ráo
歙	xì
历	lì
氅	chǎng
濂	lián
淀	diàn
澡	zǎo
浓	nóng
泽	zé
浊	zhuó
澧	lǐ
澳	ào
激	jī
澹	dàn
澶	chán
滪	yù
渑	mǐn
寰	huán
炽	chì
炖	dùn
磷	lín
烧	shāo
灯	dēng
燕	yàn
熹	xī
燎	liào
烫	tàng
焖	mèn
燃	rán
焰	yàn
独	dú
璜	huáng
玑	jī
麟	lín
景	jǐng
璞	pú
瓢	piáo
瓯	ōu
甍	méng
瘴	zhàng
瘸	qué
瘺	lòu
卢	lú
盥	guàn
瞠	chēng
瞒	mán
瞟	piǎo
瞥	piē
磨	mó
砖	zhuān
磬	qìng
碛	qì
御	yù
积	jī
颖	yǐng
穆	mù
稣	sū
穋	lù
窥	kuī
篙	gāo
蓑	suō
筑	zhú
笃	dǔ
箬	ruò
篡	cuàn
筛	shāi
篦	bì
糕	gāo
糖	táng
缢	yì
缣	jiān
萦	yíng
缚	fú
县	xiàn
缟	gǎo
缜	zhěn
缙	jìn
绉	zhòu
罹	lí
羲	xī
翰	hàn
翱	áo
翮	hé
耨	nòu
膳	shàn
腻	nì
膨	péng
臻	zhēn
兴	xìng
艘	sōu
舱	cāng
蕊	ruǐ
蕙	huì
蕈	jùn
蕨	jué
荡	dàng
蕃	fān
蕉	jiāo
萧	xiāo
芜	wú
蕞	zuì
螃	páng
螟	míng
蚂	mǎ
萤	yíng
融	róng
衡	héng
褪	tùn
裤	kù
褥	rù
褫	chǐ
褡	dā
亲	qīn
觎	yú
谛	dì
谚	yàn
谏	jiàn
讳	huì
谋	móu
谍	dié
谐	xié
谘	zī
诺	nuò
谒	yè
谓	wèi
讽	fēng
谕	yù
谙	ān
谌	chén
谖	xuān
豫	yù
豭	jiā
猫	māo
赖	lài
蹄	tí
踱	duò
踊	yǒng
蹂	róu
踹	chuài
踵	zhǒng
辐	fú
辑	jí
输	shū
辏	còu
辨	biàn
办	bàn
遵	zūn
遴	lín
选	xuǎn
迟	chí
辽	liáo
遗	yí
邺	yè
醒	xǐng
锭	dìng
表	biǎo
锯	jù
锰	měng
错	cuò
钱	qián
钢	gāng
锡	xī
录	lù
铮	zhēng
锥	zhuī
锦	jǐn
锜	qí
锟	kūn
锢	gù
锱	zī
阎	yán
隧	suì
随	suí
险	xiǎn
雕	diāo
霎	shà
沾	zhān
霖	lín
霍	huò
霓	ní
霏	fēi
靛	diàn
静	jìng
腼	miǎn
鞘	qiào
颊	jiá
颈	jǐng
频	pín
颔	hàn
头	tóu
颓	tuí
颐	yí
餐	cān
馆	guǎn
饯	jiàn
馄	hún
馅	xiàn
肴	yáo
骇	hài
骈	pián
骆	luò
骸	hái
骼	gé
髻	jì
髭	zī
哄	hòng
鲍	bào
鸵	tuó
鸪	gū
鸯	yāng
鸭	yā
鸰	líng
鸳	yuān
默	mò
黔	qián
龙	lóng
龟	guī
优	yōu
偿	cháng
儡	lěi
储	chú
励	lì
嚎	háo
咛	níng
尝	cháng
嚅	rú
吓	xià
嚏	tì
壕	háo
压	yā
壑	huò
埙	xuān
婴	yīng
嫔	pín
嬷	mā
孺	rú
尴	gān
屦	jù
屿	yǔ
岭	lǐng
岳	yuè
嵘	róng
帮	bāng
弥	mí
徽	huī
应	yìng
懂	dǒng
恳	kěn
懦	nuò
懋	mào
戏	xì
戴	dài
擎	qíng
击	jī
擘	bò
挤	jǐ
拧	níng
擦	cā
拟	nǐ
搁	gē
擢	zhuó
获	huò
敛	liàn
毙	bì
曙	shù
暧	ài
檀	tán
档	dǎng
檄	xí
检	jiǎn
桧	kuài
栉	jié
樯	qiáng
操	shū
檗	bí
檐	yán
檠	qíng
歜	chù
殓	liàn
毚	chán
毡	zhān
泞	nìng
滨	bīn
济	jì
濠	háo
蒙	méng
涛	tāo
滥	làn
濯	zhuó
涩	sè
浚	jùn
濡	rú
获	huò
湿	shī
濮	pú
潍	wéi
燧	suì
营	yíng
燮	xiè
灿	càn
燥	zào
烛	zhú
毁	huǐ
烩	huì
燠	yù
爵	jué
墙	qiáng
狞	níng
获	huò
璩	qú
环	huán
瑷	ài
璨	càn
痨	láo
疗	liáo
癌	ái
荡	dàng
瞳	tóng
瞪	dèng
瞰	kàn
瞬	shùn
瞧	qiáo
了	liǎo
矫	jiǎo
磷	lín
磺	huáng
磴	dèng
矶	jī
礁	jiāo
禧	xī
禅	chán
穗	suì
窿	lóng
簇	cù
篓	lǒu
篾	miè
篷	péng
簌	sù
筱	xiǎo
糠	kāng
糜	mí
粪	fèn
模	mó
糟	zāo
糙	cào
糁	sǎn
缩	suō
绩	jī
缪	miào
缕	lǚ
缧	léi
绷	bēng
缝	féng
总	zǒng
纵	zòng
缫	sāo
繁	fán
纤	qiān
缥	piǎo
襁	qiǎng
缦	màn
参	shān
演	yǐn
罄	qìng
翳	yì
翼	yì
聱	áo
声	shēng
聪	cōng
联	lián
耸	sǒng
臆	yì
臃	yōng
膺	yīng
臂	bèi
臀	tún
脓	nóng
胆	dǎn
脸	liǎn
脍	kuài
临	lín
举	jǔ
艰	jiān
薪	xīn
薄	bó
蕾	lěi
薜	bì
姜	jiāng
蔷	qiáng
薯	shǔ
薛	xuē
薇	wéi
薨	hōng
蓟	jì
亏	kuī
蟀	shuài
蟑	zhāng
螳	táng
蟒	mǎng
蟆	má
螫	zhē
蝼	lóu
螺	luó
蝈	guō
蟋	xī
亵	xiè
褶	zhé
襄	xiāng
褛	lǚ
褽	wèi
觊	jì
谜	mí
谤	bàng
谦	qiān
讲	jiǎng
谎	huǎng
谣	yáo
谢	xiè
誊	téng
谧	mì
豁	huō
溪	qī
豳	bīn
赚	zhuàn
赛	sài
购	gòu
剩	shèng
赙	fù
趋	qū
蹉	cuō
蹋	tà
蹈	dào
蹊	xī
辖	xiá
辗	zhǎn
毂	gǔ
辕	yuán
舆	yú
避	bì
遽	jù
还	huán
迈	mài
邂	xiè
邀	yāo
鄹	zōu
醣	táng
酝	yùn
丑	chǒu
镀	dù
镁	měi
锚	máo
键	jiàn
炼	liàn
锲	qiè
锅	guō
锤	chuí
钟	zhōng
锹	qiāo
锻	duàn
锾	huán
钖	yáng
锷	è
阔	kuò
阕	què
阑	lán
闱	wéi
板	bǎn
隐	yǐn
隶	lì
虽	suī
霜	shuāng
霞	xiá
鞠	jú
韩	hán
颗	kē
飓	jù
喂	wèi
骋	chěng
骏	jùn
鲜	xiān
鲛	jiāo
鲔	wěi
鲑	guī
鸿	hóng
鸽	gē
麋	mí
黏	nián
点	diǎn
黜	chù
黝	yǒu
黛	dài
鼾	hān
斋	zhāi
丛	cóng
噜	lū
向	xiàng
圹	kuàng
垒	lěi
婶	shěn
彝	yí
懑	mèn
戳	chuō
扩	kuò
掷	zhí
扰	rǎo
撵	niǎn
摆	bǎi
擞	sǒu
撷	jié
断	duàn
曜	yào
朦	méng
槟	bīn
檬	méng
柜	guì
槛	jiàn
柠	níng
棹	zhào
梼	táo
台	tái
欤	yú
归	guī
殡	bìn
泻	xiè
渖	shěn
滤	lǜ
渎	dú
溅	jiàn
瀑	pù
浏	liú
熏	xūn
烬	jìn
焘	táo
燸	rú
犷	guǎng
猎	liè
璧	bì
璇	xuán
瓮	wèng
癖	pì
疠	jī
愈	yù
瞽	gǔ
瞿	jù
瞻	zhān
睑	jiǎn
础	chǔ
礼	lǐ
穑	sè
秽	huì
秾	nóng
窜	cuàn
窍	qiào
箫	xiāo
簧	huáng
簪	zān
箪	dān
篑	kuì
简	jiǎn
粮	liáng
织	zhī
缮	shàn
绕	rào
缭	liáo
绣	xiù
缯	zēng
翻	fān
坛	tán
翘	qiào
翻	fān
职	zhí
聂	niè
脐	qí
膑	bìn
旧	jiù
藏	cáng
萨	sà
蓝	lán
藐	miǎo
藉	jí
薰	xūn
荠	jì
薹	tái
荐	jiàn
蛲	ráo
蝉	chán
虫	chóng
蟠	pán
覆	fù
觐	jǐn
觞	shāng
谟	mó
谨	jǐn
谬	miù
谪	zhé
丰	fēng
赘	zhuì
蹙	cù
蹒	pán
蹦	bèng
踪	zōng
迹	jī
跸	bì
躯	qū
转	zhuǎn
辙	ché
迩	ěr
邃	suì
邈	miǎo
医	yī
酱	jiàng
厘	lí
镕	róng
镑	bàng
锁	suǒ
钨	wū
镍	niè
镇	zhèn
镐	gǎo
镒	yì
镉	gé
锤	chuí
枪	qiāng
阖	hé
闯	chuǎng
阗	tián
阙	quē
离	lí
杂	zá
双	shuāng
雏	chú
鸡	jī
溜	liù
鞣	róu
秋	qiū
鞭	biān
皇	huáng
额	é
颜	yán
题	tí
颚	è
颛	zhuān
扬	yáng
馏	liù
馊	sōu
馈	kuì
餮	tiè
馥	fù
骑	qí
髁	kè
鬃	zōng
松	sōng
魏	wèi
魉	liǎng
魍	wǎng
鲨	shā
鲤	lǐ
鲫	jì
鯈	chóu
鲧	gǔn
鹃	juān
鹅	é
鹄	gǔ
黠	xiá
冬	dōng
鼬	yòu
儳	chàn
咽	yàn
坏	huài
垄	lǒng
坜	lì
宠	chǒng
庞	páng
庐	lú
惩	chéng
怀	huái
懒	lǎn
懵	měng
攀	pān
拢	lǒng
旷	kuàng
曝	pù
橱	chú
椟	dú
榈	lǘ
橹	lǔ
瀛	yíng
潇	xiāo
濑	lài
瀚	hàn
沥	lì
濒	bīn
泸	lú
爆	bào
烁	shuò
牍	dú
犊	dú
兽	shòu
獭	tǎ
玺	xǐ
琼	qióng
瓣	bàn
畴	chóu
疆	jiāng
瘪	biě
痴	chī
蒙	méng
碍	ài
祷	dǎo
获	huò
稳	wěn
帘	lián
簿	bù
簸	bǒ
签	qiān
檐	yán
籀	zhòu
系	jì
茧	jiǎn
绎	yì
绳	shéng
绘	huì
罗	luó
缴	jiǎo
膻	shān
羹	gēng
羸	léi
腊	là
藩	fán
艺	yì
薮	sǒu
藕	ǒu
藤	téng
药	yào
薯	zhū
蚁	yǐ
蝇	yíng
蝎	xiē
蟹	xiè
蟾	chán
裆	dāng
襟	jīn
袄	ǎo
襞	bì
哗	huá
谱	pǔ
识	shí
证	zhèng
谭	tán
谲	jué
讥	jī
嘻	xī
谯	qiáo
赠	zèng
赞	zàn
蹼	pú
蹲	dūn
躇	chú
蹶	jué
蹬	dèng
跷	qiāo
蹴	cù
辚	lín
轿	jiào
辞	cí
边	biān
邋	lá
酦	pò
醮	jiào
镜	jìng
镝	dí
铲	chǎn
镞	cù
链	liàn
镗	táng
镘	màn
鏖	áo
镖	biāo
镙	luó
锵	qiāng
镂	lòu
铿	kēng
錾	zàn
关	guān
陇	lǒng
难	nán
霪	yín
雾	wù
靡	mí
韬	tāo
韵	yùn
类	lèi
愿	yuàn
颠	diān
飕	sōu
馒	mán
馑	jǐn
骛	wù
骗	piàn
胡	hú
鲸	jīng
鲳	chāng
鲭	qīng
鲷	diāo
鹑	chún
鹉	wǔ
鹊	què
鹌	ān
鹏	péng
麒	qí
丽	lì
麓	lù
曲	qú
劝	quàn
咙	lóng
嚷	rǎng
嘤	yīng
严	yán
嚼	jué
壤	rǎng
孀	shuāng
娘	niáng
孽	niè
宝	bǎo
巉	chán
悬	xuán
忏	chàn
攘	ráng
拦	lán
搀	chān
曦	xī
胧	lóng
榇	chèn
澜	lán
弥	mí
潋	liàn
炉	lú
献	xiàn
珑	lóng
痒	yǎng
症	zhēng
矿	kuàng
砺	lì
矾	fán
砾	lì
窦	dòu
竞	jìng
筹	chóu
篮	lán
籍	jí
糯	nuò
团	tuán
辫	biàn
缤	bīn
继	jì
纂	zuǎn
罂	yīng
耀	yào
胪	lú
舰	jiàn
藻	zǎo
蔼	ǎi
蘑	mó
蔺	lìn
芦	lú
苹	píng
苏	sū
蕴	yùn
蚝	háo
蠕	rú
褴	lán
觉	jué
触	chù
议	yì
譬	pì
警	jǐng
译	yì
噪	zào
谵	zhān
赢	yíng
赡	shàn
趸	dǔn
躁	zào
躅	zhú
跶	tà
醴	lǐ
释	shì
钟	zhōng
铙	náo
锈	xiù
阐	chǎn
霰	xiàn
飘	piāo
饶	ráo
饥	jī
馨	xīng
骞	qiān
腾	téng
骚	sāo
原	yuán
鳃	sāi
鳅	qiū
咸	xián
面	miàn
党	dǎng
鼯	wú
龃	jǔ
出	chū
龄	líng
俪	lì
罗	luó
嗫	niè
啭	zhuǎn
嚣	xiāo
夔	kuí
属	shǔ
巍	wéi
惧	jù
慑	shè
摄	shè
携	xié
斓	lán
曩	nǎng
樱	yīng
栏	lán
棂	líng
歼	jiān
灌	guàn
烂	làn
牺	xī
镶	xiāng
璎	yīng
癞	lài
眬	lóng
藤	téng
缠	chán
续	xù
羼	chàn
蘖	niè
兰	lán
藓	xiǎn
蛎	lì
蠢	chǔn
蠡	lí
蜡	là
袜	wà
摆	bǎi
览	lǎn
谴	qiǎn
护	hù
誉	yù
赃	zāng
踌	chóu
跃	yuè
跻	jī
轰	hōng
辩	biàn
醺	xūn
镰	lián
镭	léi
铁	tiě
铛	dāng
铎	duó
镯	zhuó
镌	juān
辟	pì
霸	bà
霹	pī
露	lù
响	xiǎng
顾	gù
颢	hào
飨	xiǎng
驱	qū
骠	piào
蓦	mò
骡	luó
髅	lóu
魔	mó
魑	chī
鳍	qí
鳏	guān
莺	yīng
鹤	hè
鹞	yào
鶸	ruò
麝	shè
黯	àn
鼙	pí
龇	zī
龈	yín
啮	niè
俨	yǎn
傥	tǎng
呓	yì
囊	náng
啰	luó
孪	luán
巅	diān
峦	luán
弯	wān
懿	yì
摊	tān
权	quán
欢	huān
洒	sǎ
滩	tān
猡	luó
瓤	ráng
叠	dié
瘾	yǐn
癣	xiǎn
禳	ráng
笼	lóng
籁	lài
聋	lóng
听	tīng
脏	zàng
袭	xí
衬	chèn
觼	jué
读	dú
赎	shú
赝	yàn
踯	zhí
踬	zhì
辔	pèi
郦	lì
铸	zhù
鉴	jiàn
鉴	jiàn
霁	jì
霾	mái
鞑	dá
缰	jiāng
颤	chàn
饕	tāo
骄	jiāo
骁	xiāo
脏	zāng
须	xū
鳖	biē
鲢	lián
鳔	biào
鳗	mán
鹧	zhè
鸥	ōu
鼹	yǎn
龉	yǔ
龊	chuò
龚	gōng
苏	sū
岩	yán
恋	liàn
挛	luán
攫	jué
搅	jiǎo
晒	shài
欐	lì
瓒	zàn
窃	qiè
签	qiān
笺	lán
钥	yuè
缨	yīng
纤	xiān
才	cái
臜	zāng
蘸	zhàn
萝	luó
蛊	gǔ
变	biàn
逦	lǐ
逻	luó
镳	biāo
铄	shuò
刨	bào
靥	yè
显	xiǎn
餍	yàn
惊	jīng
驿	yì
验	yàn
髓	suǐ
体	tǐ
髑	dú
鳝	shàn
鳞	lín
鳜	jué
鸶	sī
麟	lín
霉	méi
嘱	zhǔ
坝	bà
揽	lǎn
灞	bà
瘫	tān
癫	diān
矗	chù
罐	guàn
羁	jī
蚕	cán
蠹	dù
衢	qú
让	ràng
谗	chán
谶	chèn
艳	yàn
赣	gàn
酿	niàng
炉	lú
雳	lì
灵	líng
霭	ǎi
千	qiān
颦	pín
骤	zòu
鬓	bìn
魇	yǎn
鲎	hòu
鹰	yīng
鹭	lù
碱	jiǎn
盐	yán
鳌	áo
龌	wò
龋	qǔ
厅	tīng
榄	lǎn
湾	wān
篱	lí
箩	luó
蛮	mán
观	guān
蹑	niè
衅	xìn
镶	xiāng
钥	yuè
颅	lú
馋	chán
髋	kuān
鬣	liè
黉	hóng
滦	luán
瞩	zhǔ
赞	zàn
镊	niè
鞯	jiān
驴	lǘ
骥	jì
缆	lǎn
谠	dǎng
躏	lìn
酽	yàn
钻	zuàn
銮	luán
锣	luó
鳄	è
鲈	lú
黩	dú
艳	yàn
凿	záo
鹦	yīng
爨	cuàn
骊	lí
郁	yù
鹳	guàn
鸾	luán
吁	yù
刈	ài
乜	miē
凵	kǎn
匚	fāng
厂	chǎng
万	wàn
丌	jī
乇	zhé
亍	chù
囗	wéi
兀	pǎi
屮	chè
彳	chì
丏	miǎn
冇	mǒu
与	yǔ
丮	jǐ
亓	qí
仂	lè
仉	zhǎng
仈	bā
冘	yín
勼	jiū
昂	áng
厹	qiú
圠	yà
夃	gū
夬	guài
尐	jī
市	fú
旡	jì
殳	shū
毋	guān
气	qì
爿	bàn
丱	guàn
丼	dǎn
仨	sā
仜	hóng
仩	shàng
仡	yì
仝	tóng
仚	xiān
刌	cǔn
匜	yí
卌	xì
圢	tǐng
圣	shèng
夗	yuàn
夯	hāng
宁	zhù
宄	guǐ
尒	ěr
尻	kāo
屴	lì
屳	xiān
帄	dīng
庀	pǐ
庂	zè
忉	dāo
戊	yuè
扐	lè
氕	piē
氶	zhěng
汃	bīn
氿	guǐ
九	lè
犮	bá
犰	qiú
玊	sù
离	róu
肊	yì
阞	lè
伎	jì
优	yóu
伬	chǐ
仵	wǔ
伔	chén
仱	jīng
伀	zhōng
价	jià
伈	xǐn
伝	yún
伂	pèi
伅	dùn
伢	yá
伓	bēi
伄	diào
仴	wàn
伒	jìn
冱	hù
刓	wān
刉	jì
刐	dǎn
劦	xié
匢	hū
匟	kàng
卍	wàn
厊	yǎ
吇	zǐ
囡	nān
囟	xìn
圮	pǐ
圪	yī
圴	zhuó
夼	chuān
妀	jǐ
奼	chà
妅	hóng
奻	nán
奾	xiān
奷	qiān
奿	fàn
仔	zī
尕	nǎi
尥	liào
屼	wù
屺	qǐ
屻	rèn
屾	shēn
巟	huāng
幵	jiān
庄	zhuāng
异	yì
弚	tuí
彴	zhuó
忕	dài
忔	qì
忏	qiān
扜	yū
扞	hàn
扤	wù
扦	yǐ
扦	qiān
扢	gǔ
扙	zhàng
扠	chā
扚	diāo
托	tuō
旯	lá
旮	gā
朾	tíng
朹	qiú
朸	lì
朻	jiū
机	jī
朿	cì
朼	bǐ
朳	bā
氘	dāo
汆	tǔn
汒	mǎng
汜	sì
汏	dài
汊	chà
汔	qì
汋	zhuó
汌	chuàn
灱	xiāo
牞	jiū
犴	hàn
犵	jié
玎	dīng
甪	lù
癿	qié
穵	wā
网	wǎng
艹	cǎo
艼	tīng
芀	tiáo
艽	jiāo
艿	nǎi
虍	hū
西	yà
邙	máng
邗	hán
邘	yú
邛	qióng
邔	qǐ
阢	wù
他	tuó
阠	shēn
阣	yì
佖	bì
伻	bēng
佢	jù
佉	qū
体	tǐ
佤	wǎ
伾	pī
佧	kǎ
佒	yāng
佟	tóng
佁	ǎi
佘	shé
伭	xuán
伳	xiè
伿	yì
佡	xuān
冏	jiǒng
冹	fǔ
刜	fú
刞	qù
刡	mǐn
劭	shào
劮	yì
匉	pēng
卣	yòu
卲	shào
厎	zhǐ
厏	zhǎ
吰	hū
吷	chuò
吪	é
呔	tài
呅	méi
吙	xuē
吜	chǒu
吥	pōu
吘	ǒu
吽	óu
呏	shēng
呁	jùn
吨	tún
吤	jiè
呇	qǐ
囮	é
囧	jiǒng
囥	kàng
坁	zhǐ
坅	qǐn
坌	bèn
坉	dùn
坋	fèn
坒	bì
夆	féng
奀	máng
妦	fēng
妘	yún
妠	nà
妗	jìn
妎	xiè
妢	fén
妐	zhōng
妏	wèn
妧	yuán
妡	xīn
宎	yǎo
宒	zhūn
尨	máng
尪	wāng
岍	qiān
岏	wán
岈	xiā
岋	è
岉	wù
岒	qián
岊	jié
岆	yǎo
岓	qí
岕	jiè
巠	jīng
帊	pà
帎	dàn
庋	jǐ
庉	dùn
庌	yǎ
庈	qín
庍	bài
弅	fén
弝	bà
公	zhōng
彶	jí
忒	tè
忑	tè
忐	tǎn
忭	biàn
忨	wàn
忮	zhì
忳	tún
忡	chōng
忤	wǔ
忣	jí
忺	xiān
忯	chí
汹	xiōng
忻	xīn
怀	huái
忴	lián
戺	shì
抃	biàn
抌	zhěn
抎	yǔn
抏	wán
抔	póu
抇	hú
扱	xī
扻	zì
扺	dǐ
扰	rǎo
抁	yǎn
抈	yuè
扷	ào
扽	dùn
扲	qián
扴	jiá
考	kǎo
旰	gàn
旴	xū
旳	dì
旲	tái
旵	chǎn
杅	yú
杇	wū
杙	yì
杕	dì
杌	wù
杈	chā
杝	yí
杍	zǐ
杚	gǔ
杋	fán
毐	ǎi
氙	xiān
氚	chuān
汸	fāng
汧	qiān
汫	qìng
沄	yún
沋	yóu
沏	qī
汱	quǎn
汯	hóng
汩	gǔ
沚	zhǐ
汭	ruì
沇	yǎn
沕	wù
沜	pàn
汦	chí
汳	biàn
汥	zhī
汻	hǔ
沎	huò
灴	hóng
灺	xiè
牣	rèn
犿	huān
犽	yá
狃	niǔ
狆	zhòng
狁	yǔn
犺	kàng
狅	qīng
玕	gān
玗	yú
玓	dì
玔	chuàn
玒	hóng
町	tǐng
甹	píng
疔	dīng
疕	bǐ
皁	zào
礽	réng
耴	zhé
肕	rèn
肙	yuān
胳	gē
肒	huán
肜	róng
芐	xià
芏	tǔ
芅	yì
芎	qiōng
芑	qǐ
芓	zǐ
芊	qiān
芃	péng
芄	wán
豸	zhì
迉	shī
辿	chān
邟	kàng
邡	fāng
邥	shěn
邞	fū
邧	yuán
邠	bīn
阰	pí
厄	è
址	zhǐ
阭	yǔn
丳	chǎn
侘	chà
佼	jiǎo
侅	gāi
次	cì
侀	xíng
侇	yí
佶	jí
佴	èr
侉	kuā
侄	zhí
佷	héng
佌	cǐ
侗	tóng
徊	huái
徇	xùn
佹	guǐ
侁	shēn
佸	huó
侐	xù
侜	zhōu
侔	móu
侞	rǔ
侒	ān
侂	tuō
侕	ér
佫	hè
佮	gé
冞	mí
冼	shěng
冾	xiá
刵	èr
刲	kuī
刳	kū
剆	luó
刱	chuàng
劼	jié
匊	jú
陶	táo
匼	àn
厒	kè
厔	zhì
咇	bié
呿	qū
咁	gān
咑	dā
咂	zā
咈	fú
呫	zhān
呺	xiāo
呾	dá
呥	rǎn
呬	líng
呴	xū
呦	yōu
咍	hāi
呯	píng
呡	wěn
呠	pěn
咘	bù
呣	móu
呧	dǐ
呤	líng
囷	jūn
囹	líng
坯	pī
坲	fó
坭	nǐ
坫	diàn
坱	yāng
垧	jiōng
坶	mù
垀	hū
丘	qiū
坻	dǐ
坳	āo
坴	liù
坢	pǎn
坨	tuó
坽	líng
夌	líng
奅	pào
妵	tǒu
妹	mò
姏	qián
姎	yāng
妲	dá
姌	rǎn
姁	xǔ
妶	xuán
妼	bì
姃	zhēng
姖	jù
妱	zhāo
妽	shēn
姀	hé
姈	líng
妴	yuǎn
姇	fū
孢	bāo
孥	nú
宓	mì
宕	dàng
逼	bī
屇	tiān
岮	tuó
岤	xuè
岠	jù
岵	hù
岯	pēi
岨	qū
岬	jiǎ
岟	yǎng
岣	gǒu
岭	líng
岢	kě
弗	fú
岧	tiáo
岝	zhǎi
坡	bō
坳	pò
岰	yǒu
岦	lì
帗	fú
帔	pèi
帙	zhì
弨	chāo
弢	tāo
弣	fǔ
弤	dǐ
彔	lù
徂	cú
彾	lǐng
彽	dī
忞	mín
忥	xì
怭	bì
怦	pēng
怙	hù
怲	bǐng
怋	mín
怴	xù
怊	chāo
怗	tiē
怳	huǎng
怚	jù
怞	zhòu
怬	xì
怢	tú
怍	zuò
怐	kòu
怮	yōu
怓	náo
怑	bàn
怌	pī
怉	bǎo
怜	líng
戋	jiān
戽	hù
抭	yǎo
抴	yì
拑	qián
抾	qū
抪	pū
抶	chì
拊	fǔ
抮	zhěn
抳	nǐ
抯	zhā
抻	shèn
抩	tān
抰	yǎng
抸	zā
攽	bān
斨	qiāng
斻	háng
昉	fǎng
旼	mín
昄	bǎn
昒	hū
昈	hù
旻	mín
昃	zè
昋	guì
昍	xuān
昅	jié
旽	tūn
昑	qǐn
昐	fēn
曶	hū
朊	ruǎn
枅	jī
杬	yuán
枎	fú
枒	yá
杶	chūn
杻	chǒu
枘	ruì
枆	máo
构	gōu
杴	xiān
枍	yì
枌	fén
杺	xín
枟	yùn
枑	hù
枙	è
枃	yún
杽	chǒu
极	jí
杸	shū
杹	huà
枔	xún
欥	yù
殀	yǎo
歾	mò
毞	pí
氝	nǎi
沓	tà
泬	xuè
泫	xuàn
泮	pàn
泙	píng
沶	yí
泔	gān
沭	shù
泧	yuè
沷	fú
泐	lè
泂	jiǒng
沺	tián
泃	jù
泆	yī
泭	fū
泲	jǐ
泒	gū
泝	sù
沴	lì
沊	dàn
沝	zhuǐ
沀	xù
泞	zhǔ
泀	sī
洰	jù
泍	bēn
泇	jiā
沰	tuō
泹	dàn
泏	chù
泩	shēng
泑	yǒu
炔	quē
炘	xīn
炅	jiǒng
炓	liào
炆	wén
炄	niǔ
炑	mù
炖	dùn
炂	zhōng
炚	guāng
炃	fén
牪	yàn
狖	yòu
狋	ní
狘	yuè
狉	pī
狜	gǔ
狒	fèi
狔	ní
狚	dàn
狌	shēng
狑	líng
玤	běng
玡	yà
玭	pí
玦	jué
玢	fēn
玠	jiè
玬	dǎn
玝	wǔ
瓝	báo
瓨	hóng
甿	méng
畀	bì
甾	zī
疌	niè
疘	gāng
皯	gǎn
盳	máng
盱	xū
盰	gǎn
盵	qì
矸	gān
矼	qiāng
矹	wù
矻	kù
矺	tuō
矷	zǐ
他	tā
礿	yuè
秅	chá
穸	xì
穻	yū
竻	lè
籵	fán
糽	zhěng
耵	tīng
操	cào
肮	āng
肣	qín
肸	xì
肵	jìn
肭	nà
舠	dāo
芠	wén
苀	háng
芫	yuán
芚	tún
芘	bì
芛	wěi
芵	jué
芧	xù
芮	ruì
芼	máo
芞	qǐ
芺	ǎo
芴	wù
芨	jí
芡	qiàn
芩	qín
苂	yín
芤	kōu
苃	yǒu
芶	gōu
芢	rén
虰	dīng
虬	qiú
虭	diāo
虮	jī
豖	chù
迒	háng
迋	wàng
迓	yà
迍	zhūn
迖	tà
迕	wù
迗	é
邲	bì
邴	bǐng
邯	hán
邳	péi
邰	tái
阹	qū
阽	diàn
阼	zuò
阺	dǐ
陃	bǐng
俍	láng
俅	qiú
俓	jìng
侲	zhèn
俉	wú
俋	yì
俣	yǔ
俔	xiàn
俜	píng
俙	xī
侻	tuō
侳	cuò
俛	miǎn
俇	kuǎng
俖	pǎi
侺	shèn
俀	tuǐ
侹	tǐng
俬	sī
刭	jǐng
锉	cuò
勀	kè
勂	háo
匽	yǎn
卼	wù
厗	tí
厖	páng
厍	shè
厘	lí
咺	xuǎn
耳	èr
咭	jié
咥	dié
哏	gén
哃	tóng
茍	gǒu
啕	táo
咮	zhòu
哖	nián
咶	huài
哅	xiōng
哆	duō
咠	qī
呰	zǐ
咼	kuāi
咢	è
咾	lǎo
呲	yí
哞	móu
咰	shuài
垵	ān
垞	chá
垟	yáng
垤	dié
垌	tǒng
垗	zhào
垝	guǐ
垛	duò
垔	yīn
垘	fú
垏	lù
垙	guāng
垥	xié
垚	yáo
垕	hòu
壴	zhǔ
复	fù
奓	shē
姡	kuò
姞	jí
姮	héng
娀	sōng
姱	kuā
姝	shū
姺	xiǎn
姽	guǐ
姼	chǐ
姶	yǎn
姤	gòu
姲	yàn
姷	yòu
姛	tǒng
姩	nián
姳	mǐng
姵	pèi
姠	shàng
姾	quán
姴	liè
姭	xiàn
宨	tiǎo
吊	diǎo
峐	gāi
峘	hū
峌	dié
峗	wěi
峋	xūn
峛	lǐ
峞	kuǐ
峚	mì
峉	ē
峇	kē
峊	fù
峖	ān
峓	yí
峔	mǔ
峏	ěr
峈	luò
峆	hē
峎	lǎng
峟	yòu
峸	chéng
卺	jǐn
帡	píng
帢	qià
帣	juàn
帠	yì
帤	rú
庰	bǐng
庤	zhì
庢	zhì
庛	cī
庣	tiāo
庥	xiū
弇	yǎn
弮	quān
彖	tuàn
徆	xī
怷	xī
怹	tān
恔	xiào
恲	pēng
恞	yí
恅	lǎo
恓	xī
恇	kuāng
恉	zhǐ
恛	huí
恌	tiāo
恀	chǐ
恂	xún
